,A,B,mean_value,fidelity,probs
4840,263,335,3.8146972656249792e-06,0.9921580517061916,"[1.63867223e-03 1.66492525e-03 1.68901455e-03 ... 4.12316550e-10
 2.39109527e-10 2.19506935e-11]"
4841,335,263,3.8146972656249792e-06,0.9921580517061916,"[1.63867223e-03 1.66492525e-03 1.68901455e-03 ... 4.12316550e-10
 2.39109527e-10 2.19506935e-11]"
4842,263,336,3.8146972656249792e-06,0.9702028879656256,"[1.54162704e-03 1.55614458e-03 1.55586072e-03 ... 1.59014096e-10
 1.07790756e-10 2.38223245e-13]"
4843,336,263,3.8146972656249792e-06,0.9702028879656256,"[1.54162704e-03 1.55614458e-03 1.55586072e-03 ... 1.59014096e-10
 1.07790756e-10 2.38223245e-13]"
4844,263,337,3.814697265624981e-06,0.9975244364075994,"[1.66458158e-03 1.69468072e-03 1.68999826e-03 ... 3.19352773e-10
 1.77942970e-10 9.40251978e-13]"
4845,337,263,3.814697265624981e-06,0.9975244364075994,"[1.66458158e-03 1.69468072e-03 1.68999826e-03 ... 3.19352773e-10
 1.77942970e-10 9.40251978e-13]"
4846,263,342,3.8146972656249797e-06,0.9968290339455558,"[1.67250674e-03 1.70137493e-03 1.69867507e-03 ... 2.24460782e-10
 1.27360123e-10 7.72224314e-14]"
4847,342,263,3.8146972656249797e-06,0.9968290339455558,"[1.67250674e-03 1.70137493e-03 1.69867507e-03 ... 2.24460782e-10
 1.27360123e-10 7.72224314e-14]"
4848,263,345,3.81469726562498e-06,0.9959063882410462,"[1.66384668e-03 1.69855544e-03 1.68519526e-03 ... 1.51574891e-10
 7.74426526e-11 6.65685355e-12]"
4849,345,263,3.81469726562498e-06,0.9959063882410462,"[1.66384668e-03 1.69855544e-03 1.68519526e-03 ... 1.51574891e-10
 7.74426526e-11 6.65685355e-12]"
4850,263,346,3.8146972656249792e-06,0.9974097106300186,"[1.66764493e-03 1.70582991e-03 1.68943528e-03 ... 2.19733362e-10
 1.05420554e-10 3.02339369e-12]"
4851,346,263,3.8146972656249792e-06,0.9974097106300186,"[1.66764493e-03 1.70582991e-03 1.68943528e-03 ... 2.19733362e-10
 1.05420554e-10 3.02339369e-12]"
4852,263,351,3.8146972656249814e-06,0.9984821260916519,"[1.66416885e-03 1.69302093e-03 1.70377382e-03 ... 2.07701496e-10
 1.18013184e-10 3.17692561e-13]"
4853,351,263,3.8146972656249814e-06,0.9984821260916519,"[1.66416885e-03 1.69302093e-03 1.70377382e-03 ... 2.07701496e-10
 1.18013184e-10 3.17692561e-13]"
4854,263,353,3.8146972656249805e-06,0.9974828074023467,"[1.66965506e-03 1.70823715e-03 1.69753669e-03 ... 1.58515727e-10
 7.75048833e-11 5.31219399e-12]"
4855,353,263,3.8146972656249805e-06,0.9974828074023467,"[1.66965506e-03 1.70823715e-03 1.69753669e-03 ... 1.58515727e-10
 7.75048833e-11 5.31219399e-12]"
4856,263,354,3.814697265624981e-06,0.996231032522449,"[1.67196081e-03 1.70377209e-03 1.70385089e-03 ... 1.88633767e-10
 1.04959703e-10 1.30180235e-12]"
4857,354,263,3.814697265624981e-06,0.996231032522449,"[1.67196081e-03 1.70377209e-03 1.70385089e-03 ... 1.88633767e-10
 1.04959703e-10 1.30180235e-12]"
4858,263,365,3.81469726562498e-06,0.9889368825054146,"[1.62778192e-03 1.65151417e-03 1.64204438e-03 ... 2.86650829e-10
 1.81319714e-10 5.56264205e-13]"
4859,365,263,3.81469726562498e-06,0.9889368825054146,"[1.62778192e-03 1.65151417e-03 1.64204438e-03 ... 2.86650829e-10
 1.81319714e-10 5.56264205e-13]"
4860,263,380,3.81469726562498e-06,0.9977187377066711,"[1.66760998e-03 1.70880453e-03 1.68709374e-03 ... 1.72876299e-10
 8.12400292e-11 7.47939350e-12]"
4861,380,263,3.81469726562498e-06,0.9977187377066711,"[1.66760998e-03 1.70880453e-03 1.68709374e-03 ... 1.72876299e-10
 8.12400292e-11 7.47939350e-12]"
4862,263,383,3.8146972656249814e-06,0.9961980765089232,"[1.66264100e-03 1.70660292e-03 1.68710493e-03 ... 1.78580758e-10
 7.63310499e-11 5.76907391e-12]"
4863,383,263,3.8146972656249814e-06,0.9961980765089232,"[1.66264100e-03 1.70660292e-03 1.68710493e-03 ... 1.78580758e-10
 7.63310499e-11 5.76907391e-12]"
4864,263,404,3.814697265624981e-06,0.9976117069588166,"[1.67167340e-03 1.70395891e-03 1.69494811e-03 ... 2.13136227e-10
 1.14702192e-10 1.55782787e-12]"
4865,404,263,3.814697265624981e-06,0.9976117069588166,"[1.67167340e-03 1.70395891e-03 1.69494811e-03 ... 2.13136227e-10
 1.14702192e-10 1.55782787e-12]"
4866,263,406,3.814697265624982e-06,0.9577575515415306,"[1.54891612e-03 1.56449857e-03 1.56292034e-03 ... 2.94900543e-10
 1.88411027e-10 3.41927242e-12]"
4867,406,263,3.814697265624982e-06,0.9577575515415306,"[1.54891612e-03 1.56449857e-03 1.56292034e-03 ... 2.94900543e-10
 1.88411027e-10 3.41927242e-12]"
4868,263,411,3.8146972656249826e-06,0.9982496194404904,"[1.67062114e-03 1.70999972e-03 1.69830530e-03 ... 1.97987638e-10
 9.61742145e-11 2.54987627e-12]"
4869,411,263,3.8146972656249826e-06,0.9982496194404904,"[1.67062114e-03 1.70999972e-03 1.69830530e-03 ... 1.97987638e-10
 9.61742145e-11 2.54987627e-12]"
4870,263,416,3.81469726562498e-06,0.998133573165604,"[1.67083802e-03 1.70484679e-03 1.69177782e-03 ... 1.73703400e-10
 8.93930782e-11 3.70434066e-12]"
4871,416,263,3.81469726562498e-06,0.998133573165604,"[1.67083802e-03 1.70484679e-03 1.69177782e-03 ... 1.73703400e-10
 8.93930782e-11 3.70434066e-12]"
4872,263,419,3.8146972656249814e-06,0.9977805584851162,"[1.66435583e-03 1.68681198e-03 1.68427854e-03 ... 2.45034936e-10
 1.50074223e-10 4.55107867e-14]"
4873,419,263,3.8146972656249814e-06,0.9977805584851162,"[1.66435583e-03 1.68681198e-03 1.68427854e-03 ... 2.45034936e-10
 1.50074223e-10 4.55107867e-14]"
4874,263,420,3.814697265624982e-06,0.9961087940995834,"[1.66627194e-03 1.70014755e-03 1.68546329e-03 ... 1.60739174e-10
 8.56558834e-11 5.50991304e-12]"
4875,420,263,3.814697265624982e-06,0.9961087940995834,"[1.66627194e-03 1.70014755e-03 1.68546329e-03 ... 1.60739174e-10
 8.56558834e-11 5.50991304e-12]"
4876,263,421,3.81469726562498e-06,0.9939842687387865,"[1.64103321e-03 1.64711964e-03 1.67985572e-03 ... 2.17268290e-10
 1.59566836e-10 5.47322900e-12]"
4877,421,263,3.81469726562498e-06,0.9939842687387865,"[1.64103321e-03 1.64711964e-03 1.67985572e-03 ... 2.17268290e-10
 1.59566836e-10 5.47322900e-12]"
4878,263,424,3.8146972656249805e-06,0.9932639219328929,"[1.64155660e-03 1.66866814e-03 1.69021468e-03 ... 3.76384001e-10
 2.17306156e-10 1.75787093e-11]"
4879,424,263,3.8146972656249805e-06,0.9932639219328929,"[1.64155660e-03 1.66866814e-03 1.69021468e-03 ... 3.76384001e-10
 2.17306156e-10 1.75787093e-11]"
4880,263,425,3.8146972656249797e-06,0.9991117719813145,"[1.66757232e-03 1.70511505e-03 1.69474103e-03 ... 2.22070596e-10
 1.11488014e-10 7.50908433e-13]"
4881,425,263,3.8146972656249797e-06,0.9991117719813145,"[1.66757232e-03 1.70511505e-03 1.69474103e-03 ... 2.22070596e-10
 1.11488014e-10 7.50908433e-13]"
4882,263,426,3.814697265624981e-06,0.9967997014418734,"[1.66880733e-03 1.70822086e-03 1.70193172e-03 ... 1.92436414e-10
 9.37342006e-11 2.10055711e-12]"
4883,426,263,3.814697265624981e-06,0.9967997014418734,"[1.66880733e-03 1.70822086e-03 1.70193172e-03 ... 1.92436414e-10
 9.37342006e-11 2.10055711e-12]"
4884,263,428,3.814697265624977e-06,0.9977184247365567,"[1.67044811e-03 1.70816418e-03 1.69461349e-03 ... 1.76940729e-10
 8.77792080e-11 4.14215628e-12]"
4885,428,263,3.814697265624977e-06,0.9977184247365567,"[1.67044811e-03 1.70816418e-03 1.69461349e-03 ... 1.76940729e-10
 8.77792080e-11 4.14215628e-12]"
4886,263,435,3.8146972656249814e-06,0.9974063502056252,"[1.66844808e-03 1.71015278e-03 1.69144059e-03 ... 1.84159143e-10
 8.32685650e-11 5.09516140e-12]"
4887,435,263,3.8146972656249814e-06,0.9974063502056252,"[1.66844808e-03 1.71015278e-03 1.69144059e-03 ... 1.84159143e-10
 8.32685650e-11 5.09516140e-12]"
4888,302,306,3.814697265624981e-06,0.9868894999284008,"[1.64254995e-03 1.67455646e-03 1.65334508e-03 ... 9.81156238e-11
 5.12609827e-11 2.17713524e-12]"
4889,306,302,3.814697265624981e-06,0.9868894999284008,"[1.64254995e-03 1.67455646e-03 1.65334508e-03 ... 9.81156238e-11
 5.12609827e-11 2.17713524e-12]"
4890,302,317,3.814697265624981e-06,0.9937094668478846,"[1.65369031e-03 1.68879008e-03 1.66744366e-03 ... 8.59846706e-11
 4.21523243e-11 2.55630574e-13]"
4891,317,302,3.814697265624981e-06,0.9937094668478846,"[1.65369031e-03 1.68879008e-03 1.66744366e-03 ... 8.59846706e-11
 4.21523243e-11 2.55630574e-13]"
4892,302,325,3.8146972656249814e-06,0.9875262828540701,"[1.54552994e-03 1.57054136e-03 1.55490658e-03 ... 4.44928348e-11
 2.35794745e-11 1.38261720e-12]"
4893,325,302,3.8146972656249814e-06,0.9875262828540701,"[1.54552994e-03 1.57054136e-03 1.55490658e-03 ... 4.44928348e-11
 2.35794745e-11 1.38261720e-12]"
4894,302,334,3.81469726562498e-06,0.9851029212158093,"[1.64664030e-03 1.67306450e-03 1.67279091e-03 ... 2.16028615e-10
 1.23905508e-10 2.50917800e-11]"
4895,334,302,3.81469726562498e-06,0.9851029212158093,"[1.64664030e-03 1.67306450e-03 1.67279091e-03 ... 2.16028615e-10
 1.23905508e-10 2.50917800e-11]"
4896,302,335,3.8146972656249797e-06,0.9766652484632168,"[1.62270386e-03 1.64778388e-03 1.65526117e-03 ... 2.93772779e-10
 1.71535215e-10 4.72811962e-11]"
4897,335,302,3.8146972656249797e-06,0.9766652484632168,"[1.62270386e-03 1.64778388e-03 1.65526117e-03 ... 2.93772779e-10
 1.71535215e-10 4.72811962e-11]"
4898,302,336,3.8146972656249792e-06,0.9442959570378897,"[1.52654828e-03 1.54055155e-03 1.53616438e-03 ... 1.12732348e-10
 7.48353377e-11 6.52181675e-12]"
4899,336,302,3.8146972656249792e-06,0.9442959570378897,"[1.52654828e-03 1.54055155e-03 1.53616438e-03 ... 1.12732348e-10
 7.48353377e-11 6.52181675e-12]"
4900,302,337,3.8146972656249805e-06,0.9882778276435925,"[1.64843323e-03 1.67719374e-03 1.66490838e-03 ... 2.06398486e-10
 1.10855445e-10 1.71300010e-11]"
4901,337,302,3.8146972656249805e-06,0.9882778276435925,"[1.64843323e-03 1.67719374e-03 1.66490838e-03 ... 2.06398486e-10
 1.10855445e-10 1.71300010e-11]"
4902,302,342,3.814697265624981e-06,0.9904131459111423,"[1.65619894e-03 1.68357026e-03 1.67304270e-03 ... 1.36056432e-10
 7.34047669e-11 5.40305328e-12]"
4903,342,302,3.814697265624981e-06,0.9904131459111423,"[1.65619894e-03 1.68357026e-03 1.67304270e-03 ... 1.36056432e-10
 7.34047669e-11 5.40305328e-12]"
4904,302,345,3.814697265624982e-06,0.9965045707948174,"[1.64774804e-03 1.68086488e-03 1.66150147e-03 ... 8.36426768e-11
 4.13408019e-11 9.69618490e-14]"
4905,345,302,3.814697265624982e-06,0.9965045707948174,"[1.64774804e-03 1.68086488e-03 1.66150147e-03 ... 8.36426768e-11
 4.13408019e-11 9.69618490e-14]"
4906,302,346,3.81469726562498e-06,0.9931350620299745,"[1.65159493e-03 1.68816191e-03 1.66565669e-03 ... 1.22816079e-10
 5.70068334e-11 2.54341303e-12]"
4907,346,302,3.81469726562498e-06,0.9931350620299745,"[1.65159493e-03 1.68816191e-03 1.66565669e-03 ... 1.22816079e-10
 5.70068334e-11 2.54341303e-12]"
4908,302,351,3.8146972656249805e-06,0.9874460411967962,"[1.64791166e-03 1.67520169e-03 1.67356275e-03 ... 1.34090959e-10
 7.64092533e-11 7.27024830e-12]"
4909,351,302,3.8146972656249805e-06,0.9874460411967962,"[1.64791166e-03 1.67520169e-03 1.67356275e-03 ... 1.34090959e-10
 7.64092533e-11 7.27024830e-12]"
4910,302,353,3.814697265624982e-06,0.9943386360311112,"[1.65348768e-03 1.69016172e-03 1.67146747e-03 ... 9.08105172e-11
 4.36988766e-11 2.07725621e-13]"
4911,353,302,3.814697265624982e-06,0.9943386360311112,"[1.65348768e-03 1.69016172e-03 1.67146747e-03 ... 9.08105172e-11
 4.36988766e-11 2.07725621e-13]"
4912,302,354,3.814697265624981e-06,0.9923139386954277,"[1.65561604e-03 1.68557861e-03 1.67621184e-03 ... 1.14107657e-10
 6.17026900e-11 2.78919469e-12]"
4913,354,302,3.814697265624981e-06,0.9923139386954277,"[1.65561604e-03 1.68557861e-03 1.67621184e-03 ... 1.14107657e-10
 6.17026900e-11 2.78919469e-12]"
4914,302,365,3.8146972656249814e-06,0.9728808859337158,"[1.61194168e-03 1.63466586e-03 1.62133752e-03 ... 1.89957390e-10
 1.12377242e-10 1.91212004e-11]"
4915,365,302,3.8146972656249814e-06,0.9728808859337158,"[1.61194168e-03 1.63466586e-03 1.62133752e-03 ... 1.89957390e-10
 1.12377242e-10 1.91212004e-11]"
4916,302,380,3.8146972656249797e-06,0.9931600376187713,"[1.65156996e-03 1.69094259e-03 1.66416974e-03 ... 9.66581874e-11
 4.42938546e-11 9.51437251e-13]"
4917,380,302,3.8146972656249797e-06,0.9931600376187713,"[1.65156996e-03 1.69094259e-03 1.66416974e-03 ... 9.66581874e-11
 4.42938546e-11 9.51437251e-13]"
4918,302,383,3.814697265624982e-06,0.9895107155424083,"[1.64670478e-03 1.68878462e-03 1.66243529e-03 ... 9.68274847e-11
 4.09082815e-11 3.27379384e-13]"
4919,383,302,3.814697265624982e-06,0.9895107155424083,"[1.64670478e-03 1.68878462e-03 1.66243529e-03 ... 9.68274847e-11
 4.09082815e-11 3.27379384e-13]"
4920,302,404,3.8146972656249805e-06,0.9928981639165373,"[1.65546586e-03 1.68626207e-03 1.67049821e-03 ... 1.26766679e-10
 6.56143119e-11 3.49714604e-12]"
4921,404,302,3.8146972656249805e-06,0.9928981639165373,"[1.65546586e-03 1.68626207e-03 1.67049821e-03 ... 1.26766679e-10
 6.56143119e-11 3.49714604e-12]"
4922,302,406,3.8146972656249814e-06,0.9491310221710266,"[1.53375653e-03 1.54867333e-03 1.54263838e-03 ... 1.85178446e-10
 1.08817601e-10 6.12357892e-12]"
4923,406,302,3.8146972656249814e-06,0.9491310221710266,"[1.53375653e-03 1.54867333e-03 1.54263838e-03 ... 1.85178446e-10
 1.08817601e-10 6.12357892e-12]"
4924,302,411,3.8146972656249822e-06,0.9910838757923843,"[1.65448766e-03 1.69202017e-03 1.67236646e-03 ... 1.17529479e-10
 5.62595977e-11 1.99726777e-12]"
4925,411,302,3.8146972656249822e-06,0.9910838757923843,"[1.65448766e-03 1.69202017e-03 1.67236646e-03 ... 1.17529479e-10
 5.62595977e-11 1.99726777e-12]"
4926,302,416,3.8146972656249792e-06,0.9925155178306264,"[1.65467145e-03 1.68714615e-03 1.66817006e-03 ... 9.97806469e-11
 4.96695553e-11 1.01551587e-12]"
4927,416,302,3.8146972656249792e-06,0.9925155178306264,"[1.65467145e-03 1.68714615e-03 1.66817006e-03 ... 9.97806469e-11
 4.96695553e-11 1.01551587e-12]"
4928,302,419,3.814697265624981e-06,0.9870533553034836,"[1.64812693e-03 1.66960274e-03 1.66109007e-03 ... 1.59135166e-10
 9.28255990e-11 1.16726235e-11]"
4929,419,302,3.814697265624981e-06,0.9870533553034836,"[1.64812693e-03 1.66960274e-03 1.66109007e-03 ... 1.59135166e-10
 9.28255990e-11 1.16726235e-11]"
4930,302,420,3.814697265624982e-06,0.9943153357187501,"[1.65012106e-03 1.68239046e-03 1.66250550e-03 ... 9.08419417e-11
 4.61323928e-11 7.39588819e-13]"
4931,420,302,3.814697265624982e-06,0.9943153357187501,"[1.65012106e-03 1.68239046e-03 1.66250550e-03 ... 9.08419417e-11
 4.61323928e-11 7.39588819e-13]"
4932,302,421,3.814697265624981e-06,0.9793196157658168,"[1.62482324e-03 1.63076211e-03 1.65020644e-03 ... 1.41934736e-10
 1.03518475e-10 1.88899436e-11]"
4933,421,302,3.814697265624981e-06,0.9793196157658168,"[1.62482324e-03 1.63076211e-03 1.65020644e-03 ... 1.41934736e-10
 1.03518475e-10 1.88899436e-11]"
4934,302,424,3.814697265624981e-06,0.9749494699697612,"[1.62555231e-03 1.65138367e-03 1.65706520e-03 ... 2.77049529e-10
 1.61370582e-10 4.35425522e-11]"
4935,424,302,3.814697265624981e-06,0.9749494699697612,"[1.62555231e-03 1.65138367e-03 1.65706520e-03 ... 2.77049529e-10
 1.61370582e-10 4.35425522e-11]"
4936,302,425,3.814697265624982e-06,0.9885158626014221,"[1.65146051e-03 1.68727346e-03 1.66906450e-03 ... 1.37376637e-10
 6.83101992e-11 5.04599905e-12]"
4937,425,302,3.814697265624982e-06,0.9885158626014221,"[1.65146051e-03 1.68727346e-03 1.66906450e-03 ... 1.37376637e-10
 6.83101992e-11 5.04599905e-12]"
4938,302,426,3.8146972656249805e-06,0.990833020618552,"[1.65262765e-03 1.69002036e-03 1.67396266e-03 ... 1.13770234e-10
 5.45183633e-11 1.51942496e-12]"
4939,426,302,3.8146972656249805e-06,0.990833020618552,"[1.65262765e-03 1.69002036e-03 1.67396266e-03 ... 1.13770234e-10
 5.45183633e-11 1.51942496e-12]"
4940,302,428,3.8146972656249797e-06,0.9925965235516798,"[1.65429936e-03 1.69024244e-03 1.66991066e-03 ... 9.98515333e-11
 4.84761172e-11 1.21087930e-12]"
4941,428,302,3.8146972656249797e-06,0.9925965235516798,"[1.65429936e-03 1.69024244e-03 1.66991066e-03 ... 9.98515333e-11
 4.84761172e-11 1.21087930e-12]"
4942,302,435,3.814697265624981e-06,0.9919416365071287,"[1.65240153e-03 1.69225211e-03 1.66717427e-03 ... 1.03359595e-10
 4.54043817e-11 4.58145344e-13]"
4943,435,302,3.814697265624981e-06,0.9919416365071287,"[1.65240153e-03 1.69225211e-03 1.66717427e-03 ... 1.03359595e-10
 4.54043817e-11 4.58145344e-13]"
4944,306,317,3.8146972656249805e-06,0.9966941031294072,"[1.66481405e-03 1.70190883e-03 1.67598106e-03 ... 9.75409648e-11
 4.74769627e-11 6.87988764e-13]"
4945,317,306,3.8146972656249805e-06,0.9966941031294072,"[1.66481405e-03 1.70190883e-03 1.67598106e-03 ... 9.75409648e-11
 4.74769627e-11 6.87988764e-13]"
4946,306,325,3.8146972656249822e-06,0.9611136321542688,"[1.55617387e-03 1.58272033e-03 1.56388450e-03 ... 6.51236410e-11
 3.65238521e-11 6.27356478e-12]"
4947,325,306,3.8146972656249822e-06,0.9611136321542688,"[1.55617387e-03 1.58272033e-03 1.56388450e-03 ... 6.51236410e-11
 3.65238521e-11 6.27356478e-12]"
4948,306,334,3.814697265624979e-06,0.9907684145765736,"[1.65799765e-03 1.68561805e-03 1.67942413e-03 ... 2.56414362e-10
 1.48779647e-10 2.09153976e-11]"
4949,334,306,3.814697265624979e-06,0.9907684145765736,"[1.65799765e-03 1.68561805e-03 1.67942413e-03 ... 2.56414362e-10
 1.48779647e-10 2.09153976e-11]"
4950,306,335,3.8146972656249792e-06,0.9804511815995738,"[1.63394193e-03 1.66021153e-03 1.66082495e-03 ... 3.71706316e-10
 2.23521567e-10 5.05290373e-11]"
4951,335,306,3.8146972656249792e-06,0.9804511815995738,"[1.63394193e-03 1.66021153e-03 1.66082495e-03 ... 3.71706316e-10
 2.23521567e-10 5.05290373e-11]"
4952,306,336,3.8146972656249797e-06,0.9783617033485734,"[1.53735050e-03 1.55196986e-03 1.54423964e-03 ... 8.95940310e-11
 5.75815026e-11 2.93724263e-12]"
4953,336,306,3.8146972656249797e-06,0.9783617033485734,"[1.53735050e-03 1.55196986e-03 1.54423964e-03 ... 8.95940310e-11
 5.75815026e-11 2.93724263e-12]"
4954,306,337,3.8146972656249814e-06,0.9939965247205972,"[1.65971929e-03 1.69007459e-03 1.67310629e-03 ... 2.34948094e-10
 1.27599667e-10 1.18145804e-11]"
4955,337,306,3.8146972656249814e-06,0.9939965247205972,"[1.65971929e-03 1.69007459e-03 1.67310629e-03 ... 2.34948094e-10
 1.27599667e-10 1.18145804e-11]"
4956,306,342,3.8146972656249805e-06,0.9926349516413171,"[1.66758437e-03 1.69633893e-03 1.68143700e-03 ... 1.64385559e-10
 8.91727592e-11 3.74162270e-12]"
4957,342,306,3.8146972656249805e-06,0.9926349516413171,"[1.66758437e-03 1.69633893e-03 1.68143700e-03 ... 1.64385559e-10
 8.91727592e-11 3.74162270e-12]"
4958,306,345,3.8146972656249805e-06,0.9929364297889047,"[1.65889231e-03 1.69390281e-03 1.67013327e-03 ... 1.01892337e-10
 5.08191075e-11 1.03521459e-12]"
4959,345,306,3.8146972656249805e-06,0.9929364297889047,"[1.65889231e-03 1.69390281e-03 1.67013327e-03 ... 1.01892337e-10
 5.08191075e-11 1.03521459e-12]"
4960,306,346,3.81469726562498e-06,0.9957855802233414,"[1.66266529e-03 1.70142939e-03 1.67413065e-03 ... 1.47301235e-10
 7.00003483e-11 6.02339039e-13]"
4961,346,306,3.81469726562498e-06,0.9957855802233414,"[1.66266529e-03 1.70142939e-03 1.67413065e-03 ... 1.47301235e-10
 7.00003483e-11 6.02339039e-13]"
4962,306,351,3.8146972656249805e-06,0.9920339419393469,"[1.65924413e-03 1.68774320e-03 1.68025291e-03 ... 1.60181339e-10
 9.16238781e-11 5.66106658e-12]"
4963,351,306,3.8146972656249805e-06,0.9920339419393469,"[1.65924413e-03 1.68774320e-03 1.68025291e-03 ... 1.60181339e-10
 9.16238781e-11 5.66106658e-12]"
4964,306,353,3.8146972656249814e-06,0.9936709876792778,"[1.66456621e-03 1.70324090e-03 1.67932203e-03 ... 1.10644436e-10
 5.38728509e-11 7.90751057e-13]"
4965,353,306,3.8146972656249814e-06,0.9936709876792778,"[1.66456621e-03 1.70324090e-03 1.67932203e-03 ... 1.10644436e-10
 5.38728509e-11 7.90751057e-13]"
4966,306,354,3.8146972656249814e-06,0.9924746818985096,"[1.66692564e-03 1.69828615e-03 1.68384609e-03 ... 1.37801768e-10
 7.45220765e-11 8.97808351e-13]"
4967,354,306,3.8146972656249814e-06,0.9924746818985096,"[1.66692564e-03 1.69828615e-03 1.68384609e-03 ... 1.37801768e-10
 7.45220765e-11 8.97808351e-13]"
4968,306,365,3.81469726562498e-06,0.9937216667569924,"[1.62312235e-03 1.64707456e-03 1.63039728e-03 ... 1.73855964e-10
 9.88307253e-11 9.63058873e-12]"
4969,365,306,3.81469726562498e-06,0.9937216667569924,"[1.62312235e-03 1.64707456e-03 1.63039728e-03 ... 1.73855964e-10
 9.88307253e-11 9.63058873e-12]"
4970,306,380,3.8146972656249792e-06,0.9978586050197585,"[1.66254467e-03 1.70424356e-03 1.67272986e-03 ... 1.08079462e-10
 4.92831817e-11 2.88287410e-13]"
4971,380,306,3.8146972656249792e-06,0.9978586050197585,"[1.66254467e-03 1.70424356e-03 1.67272986e-03 ... 1.08079462e-10
 4.92831817e-11 2.88287410e-13]"
4972,306,383,3.8146972656249805e-06,0.9938612389116646,"[1.65756902e-03 1.70218601e-03 1.67046775e-03 ... 1.19161385e-10
 5.18609339e-11 2.80645071e-13]"
4973,383,306,3.8146972656249805e-06,0.9938612389116646,"[1.65756902e-03 1.70218601e-03 1.67046775e-03 ... 1.19161385e-10
 5.18609339e-11 2.80645071e-13]"
4974,306,404,3.8146972656249814e-06,0.9946776266672084,"[1.66674252e-03 1.69927083e-03 1.67902776e-03 ... 1.49892506e-10
 7.84589335e-11 1.36445071e-12]"
4975,404,306,3.8146972656249814e-06,0.9946776266672084,"[1.66674252e-03 1.69927083e-03 1.67902776e-03 ... 1.49892506e-10
 7.84589335e-11 1.36445071e-12]"
4976,306,406,3.81469726562498e-06,0.9491482926226766,"[1.54461965e-03 1.56039941e-03 1.55202564e-03 ... 2.32387413e-10
 1.40652907e-10 1.70232718e-11]"
4977,406,306,3.81469726562498e-06,0.9491482926226766,"[1.54461965e-03 1.56039941e-03 1.55202564e-03 ... 2.32387413e-10
 1.40652907e-10 1.70232718e-11]"
4978,306,411,3.814697265624983e-06,0.9950890366152345,"[1.66554826e-03 1.70519342e-03 1.68017836e-03 ... 1.39040480e-10
 6.76087347e-11 5.66773553e-13]"
4979,411,306,3.814697265624983e-06,0.9950890366152345,"[1.66554826e-03 1.70519342e-03 1.68017836e-03 ... 1.39040480e-10
 6.76087347e-11 5.66773553e-13]"
4980,306,416,3.8146972656249797e-06,0.9963736237904239,"[1.66588176e-03 1.70020761e-03 1.67685325e-03 ... 1.15260346e-10
 5.72046712e-11 4.67326847e-13]"
4981,416,306,3.8146972656249797e-06,0.9963736237904239,"[1.66588176e-03 1.70020761e-03 1.67685325e-03 ... 1.15260346e-10
 5.72046712e-11 4.67326847e-13]"
4982,306,419,3.8146972656249797e-06,0.9966874709936551,"[1.65962650e-03 1.68224916e-03 1.67000985e-03 ... 1.69188298e-10
 9.74050636e-11 7.69982825e-12]"
4983,419,306,3.8146972656249797e-06,0.9966874709936551,"[1.65962650e-03 1.68224916e-03 1.67000985e-03 ... 1.69188298e-10
 9.74050636e-11 7.69982825e-12]"
4984,306,420,3.8146972656249822e-06,0.9955148867358465,"[1.66129977e-03 1.69535537e-03 1.67133372e-03 ... 1.02224433e-10
 5.10442690e-11 5.01492275e-13]"
4985,420,306,3.8146972656249822e-06,0.9955148867358465,"[1.66129977e-03 1.69535537e-03 1.67133372e-03 ... 1.02224433e-10
 5.10442690e-11 5.01492275e-13]"
4986,306,421,3.8146972656249805e-06,0.9900782005392621,"[1.63664649e-03 1.64256024e-03 1.65710173e-03 ... 1.62486407e-10
 1.18127987e-10 1.58068690e-11]"
4987,421,306,3.8146972656249805e-06,0.9900782005392621,"[1.63664649e-03 1.64256024e-03 1.65710173e-03 ... 1.62486407e-10
 1.18127987e-10 1.58068690e-11]"
4988,306,424,3.814697265624981e-06,0.9828123194721934,"[1.63678239e-03 1.66380653e-03 1.66268419e-03 ... 3.29167949e-10
 1.95328433e-10 4.41199195e-11]"
4989,424,306,3.814697265624981e-06,0.9828123194721934,"[1.63678239e-03 1.66380653e-03 1.66268419e-03 ... 3.29167949e-10
 1.95328433e-10 4.41199195e-11]"
4990,306,425,3.814697265624982e-06,0.9969760322616604,"[1.66254298e-03 1.70034050e-03 1.67681599e-03 ... 1.53362328e-10
 7.63004729e-11 2.08669211e-12]"
4991,425,306,3.814697265624982e-06,0.9969760322616604,"[1.66254298e-03 1.70034050e-03 1.67681599e-03 ... 1.53362328e-10
 7.63004729e-11 2.08669211e-12]"
4992,306,426,3.8146972656249797e-06,0.9913157912005932,"[1.66368316e-03 1.70306380e-03 1.68129871e-03 ... 1.43157542e-10
 7.04045265e-11 1.01519074e-12]"
4993,426,306,3.8146972656249797e-06,0.9913157912005932,"[1.66368316e-03 1.70306380e-03 1.68129871e-03 ... 1.43157542e-10
 7.04045265e-11 1.01519074e-12]"
4994,306,428,3.814697265624979e-06,0.996913269350836,"[1.66540044e-03 1.70335327e-03 1.67811097e-03 ... 1.15836122e-10
 5.61391332e-11 1.19820808e-13]"
4995,428,306,3.814697265624979e-06,0.996913269350836,"[1.66540044e-03 1.70335327e-03 1.67811097e-03 ... 1.15836122e-10
 5.61391332e-11 1.19820808e-13]"
